room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11386762,59583848,Entire home/apt,,24,5,3.5,2,1.0,83.0,1.0,56.170758,10.211448,2016-10-29 00:58:42.417320
13181445,73716933,Private room,,24,4,5.0,2,1.0,38.0,1.0,56.165607,10.224866,2016-10-29 00:58:36.408231
9430943,17451624,Entire home/apt,,24,4,5.0,4,1.0,53.0,1.0,56.143989,10.195985,2016-10-29 00:58:08.787779
7708269,39576185,Entire home/apt,,2,10,5.0,2,1.0,53.0,2.0,56.140449,10.185087,2016-10-29 00:57:59.753606
12793263,63265156,Entire home/apt,,24,2,,5,2.0,98.0,2.0,56.144581,10.191005,2016-10-29 00:57:56.745268
15432799,51680403,Private room,,5,1,,2,1.0,30.0,1.0,56.201634,10.199178,2016-10-29 00:57:44.595770
13254772,74574613,Entire home/apt,,4,0,,3,1.0,32.0,1.0,56.197424,10.191131,2016-10-29 00:57:27.219090
7411908,5063894,Private room,,24,2,,3,1.0,30.0,1.0,56.146548,10.201569,2016-10-29 00:57:06.499976
13422126,76505368,Private room,,24,0,,2,1.0,23.0,1.0,56.163391,10.210252,2016-10-29 00:57:00.866674
6817264,21161867,Entire home/apt,,1,0,,8,3.0,136.0,7.0,56.115554,10.194882,2016-10-29 00:56:58.209763
15077132,45380678,Private room,,1,0,,2,1.0,83.0,1.0,56.139283,10.196428,2016-10-29 00:56:42.376466
14463918,89123464,Entire home/apt,,24,2,,2,1.0,75.0,2.0,56.170159,10.218378,2016-10-29 00:56:19.740442
15427424,26074083,Entire home/apt,,24,1,,2,1.0,41.0,5.0,56.151978,10.208062,2016-10-29 00:56:11.550723
5020214,25900573,Entire home/apt,,24,4,5.0,5,2.0,91.0,5.0,56.163833,10.203634,2016-10-29 00:56:03.988799
10506793,9046141,Private room,,24,0,,4,1.0,99.0,3.0,56.160837,10.212351,2016-10-29 00:56:01.350241
13285463,14082057,Entire home/apt,,24,7,4.5,4,2.0,56.0,1.0,56.163697,10.198409,2016-10-29 00:55:41.921963
13826468,80529095,Entire home/apt,,1,2,,2,1.0,90.0,1.0,56.139131,10.192653,2016-10-29 00:55:30.948776
9632546,49816968,Entire home/apt,,24,16,5.0,4,1.0,91.0,2.0,56.152906,10.185971,2016-10-29 00:55:11.321508
14590843,90479450,Entire home/apt,,24,3,4.5,6,2.0,103.0,2.0,56.154924,10.19998,2016-10-29 00:55:02.720838
13507006,77502207,Entire home/apt,,1,0,,2,1.0,91.0,3.0,56.140772,10.193083,2016-10-29 00:54:48.041132
2855510,14598222,Private room,,4,11,5.0,2,1.0,44.0,3.0,56.172796,10.207169,2016-10-29 00:54:31.529522
15627952,27464727,Private room,,24,0,,2,1.0,30.0,1.0,56.161372,10.207629,2016-10-29 00:54:00.065403
12335974,8691415,Private room,,24,0,,2,1.0,58.0,3.0,56.146736,10.19196,2016-10-29 00:53:56.264117
8707913,8850520,Entire home/apt,,5,6,5.0,4,2.0,68.0,2.0,56.185778,10.226741,2016-10-29 00:53:47.781395
6669503,11008443,Entire home/apt,,24,9,5.0,2,1.0,61.0,2.0,56.153951,10.18782,2016-10-29 00:53:20.363260
14531993,55425265,Private room,,24,4,5.0,2,1.0,38.0,1.0,56.153427,10.188704,2016-10-29 00:53:14.054263
12379139,66902073,Entire home/apt,,24,1,,5,2.0,95.0,2.0,56.160813,10.213968,2016-10-29 00:53:09.420963
14460954,85803876,Entire home/apt,,5,5,5.0,3,2.0,61.0,3.0,56.193504,10.217186,2016-10-29 00:53:00.058467
14830695,37664857,Private room,,24,0,,2,1.0,61.0,,56.160525,10.21325,2016-10-29 00:52:53.529843
14021531,54095800,Entire home/apt,,1,0,,3,2.0,53.0,2.0,56.108728,10.209976,2016-10-29 00:52:50.093547
1116177,1693364,Entire home/apt,,24,0,,5,2.0,113.0,14.0,56.164051,10.202034,2016-10-29 00:52:48.001803
12535987,30975524,Entire home/apt,,24,1,,2,1.0,75.0,1.0,56.155899,10.208858,2016-10-29 00:52:31.180150
13424715,76528409,Private room,,24,14,4.0,2,1.0,45.0,1.0,56.158399,10.184433,2016-10-29 00:52:27.819067
6840127,35840151,Entire home/apt,,24,11,5.0,4,1.0,59.0,1.0,56.169074,10.215502,2016-10-29 00:52:08.704774
272235,950501,Entire home/apt,,24,29,4.5,6,2.0,91.0,1.0,56.157259,10.193044,2016-10-29 00:52:04.844508
10063502,23907824,Entire home/apt,,24,2,,4,1.0,68.0,2.0,56.170099,10.208922,2016-10-29 00:51:58.150062
7200020,37699716,Entire home/apt,,24,0,,2,1.0,61.0,3.0,56.149145,10.198765,2016-10-29 00:51:48.838860
15186654,96407183,Private room,,24,0,,2,1.0,45.0,2.0,56.14544,10.189361,2016-10-29 00:51:45.841863
9412409,8182422,Entire home/apt,,24,4,5.0,2,1.0,75.0,1.0,56.155207,10.195379,2016-10-29 00:51:41.923198
4596312,23825003,Entire home/apt,,24,0,,3,1.0,98.0,5.0,56.160807,10.211648,2016-10-29 00:51:37.884803
10224663,15018712,Entire home/apt,,24,8,4.5,3,1.0,64.0,2.0,56.142234,10.204799,2016-10-29 00:51:35.473321
6954147,36224238,Entire home/apt,,24,1,,2,1.0,41.0,14.0,56.159456,10.206473,2016-10-29 00:51:28.020319
3753856,18865206,Entire home/apt,,24,8,4.5,2,1.0,53.0,2.0,56.168935,10.215914,2016-10-29 00:51:25.667809
6664499,18313309,Entire home/apt,,24,0,,3,1.0,37.0,1.0,56.159305,10.207057,2016-10-29 00:51:22.416311
1229963,6709280,Entire home/apt,,24,0,,2,1.0,123.0,4.0,56.164452,10.216293,2016-10-29 00:51:20.484917
13187022,73352688,Entire home/apt,,24,5,5.0,4,2.0,91.0,1.0,56.162496,10.206115,2016-10-29 00:51:18.261162
1325051,1856280,Entire home/apt,,10,0,,6,3.0,166.0,6.0,56.161066,10.12179,2016-10-29 00:51:00.721850
10201861,52410057,Private room,,24,1,,2,1.0,25.0,2.0,56.159667,10.208719,2016-10-29 00:50:48.705148
9954997,39314238,Entire home/apt,,24,11,5.0,4,2.0,118.0,2.0,56.152281,10.207573,2016-10-29 00:50:33.178481
5921240,30750488,Entire home/apt,,24,18,4.5,2,1.0,68.0,2.0,56.144251,10.196064,2016-10-29 00:50:29.540634
14660726,81568871,Entire home/apt,,24,4,4.5,2,1.0,101.0,1.0,56.153864,10.187795,2016-10-29 00:50:15.465214
14360794,34123764,Private room,,9,4,5.0,2,1.0,29.0,1.0,56.1366,10.123195,2016-10-29 00:49:58.914446
700729,2005323,Entire home/apt,,24,1,,3,2.0,134.0,3.0,56.172721,10.212193,2016-10-29 00:49:56.200059
14669063,91151393,Private room,,4,0,,2,1.0,44.0,1.0,56.190805,10.185279,2016-10-29 00:49:30.673551
1669556,2204704,Private room,,24,21,4.5,2,1.0,82.0,2.0,56.145159,10.202872,2016-10-29 00:48:59.558101
15528490,1989951,Private room,,24,0,,2,1.0,75.0,,56.158808,10.208214,2016-10-29 00:48:46.316233
12919891,16920329,Entire home/apt,,24,1,,6,2.0,88.0,3.0,56.156196,10.19934,2016-10-29 00:48:39.788621
941099,5087070,Private room,,24,4,5.0,1,1.0,57.0,1.0,56.156718,10.203448,2016-10-29 00:48:25.841669
6956228,36471651,Private room,,24,0,,1,1.0,38.0,1.0,56.153566,10.195549,2016-10-29 00:48:10.785384
14288338,47166840,Private room,,6,1,,1,1.0,38.0,1.0,56.155337,10.181138,2016-10-29 00:48:07.442303
7745148,5026140,Entire home/apt,,24,12,5.0,4,2.0,85.0,2.0,56.16099,10.204825,2016-10-29 00:48:00.504689
5700906,29558394,Entire home/apt,,24,1,,5,2.0,106.0,2.0,56.161527,10.203247,2016-10-29 00:47:56.846814
14729513,91711536,Entire home/apt,,24,4,5.0,4,2.0,60.0,2.0,56.161628,10.213728,2016-10-29 00:47:47.182832
1229951,6709280,Entire home/apt,,24,0,,2,1.0,146.0,4.0,56.146771,10.199197,2016-10-29 00:47:19.447507
1202104,3733580,Entire home/apt,,4,18,4.5,4,1.0,66.0,2.0,56.180569,10.202799,2016-10-29 00:46:59.205970
2347462,11989294,Entire home/apt,,24,16,4.5,2,1.0,83.0,1.0,56.152164,10.210958,2016-10-29 00:46:55.575614
11581529,61230865,Entire home/apt,,24,8,4.5,2,1.0,42.0,1.0,56.160067,10.208992,2016-10-29 00:46:50.506556
12863632,42884280,Private room,,5,11,4.5,1,1.0,34.0,1.0,56.19822,10.21747,2016-10-29 00:46:43.764712
1763093,4438885,Entire home/apt,,24,10,4.5,4,1.0,61.0,4.0,56.157813,10.197324,2016-10-29 00:45:44.014763
6513949,33439155,Entire home/apt,,24,1,,5,1.0,91.0,1.0,56.156488,10.199899,2016-10-29 00:45:28.025209
861078,4511363,Private room,,6,13,4.5,3,1.0,46.0,1.0,56.155124,10.149335,2016-10-29 00:45:25.130548
12967350,71098403,Private room,,3,11,5.0,2,1.0,23.0,2.0,56.171069,10.164496,2016-10-29 00:45:15.308444
7048801,29122576,Entire home/apt,,24,16,4.5,3,1.0,45.0,1.0,56.171991,10.211965,2016-10-29 00:45:03.056546
6771658,35453415,Entire home/apt,,24,31,4.5,3,1.0,71.0,2.0,56.162031,10.201125,2016-10-29 00:44:55.911662
1762940,4962194,Private room,,24,0,,4,1.0,91.0,1.0,56.148228,10.198184,2016-10-29 00:44:38.258178
7397792,36133977,Entire home/apt,,24,7,5.0,4,2.0,98.0,3.0,56.16054,10.207688,2016-10-29 00:44:34.385977
14961711,30004300,Private room,,24,1,,2,1.0,53.0,1.0,56.160265,10.213172,2016-10-29 00:44:30.399796
6986772,24037733,Private room,,24,0,,2,1.0,30.0,1.0,56.158366,10.189767,2016-10-29 00:44:23.709060
7214552,8387320,Entire home/apt,,1,1,,6,3.0,110.0,5.0,56.101424,10.218322,2016-10-29 00:44:11.720269
15419584,98552173,Entire home/apt,,24,1,,2,1.0,53.0,1.0,56.147045,10.196021,2016-10-29 00:44:05.501220
13423961,68789315,Entire home/apt,,24,0,,4,1.0,38.0,7.0,56.173835,10.218208,2016-10-29 00:43:57.800075
13447064,19149387,Entire home/apt,,24,0,,6,3.0,129.0,3.0,56.169717,10.21518,2016-10-29 00:43:32.750248
12998321,43512762,Entire home/apt,,24,1,,4,2.0,47.0,1.0,56.156364,10.194103,2016-10-29 00:43:28.962959
12186500,59797484,Private room,,24,1,,2,1.0,26.0,1.0,56.157103,10.183879,2016-10-29 00:43:09.805621
6761361,6601197,Private room,,24,29,5.0,2,1.0,30.0,2.0,56.156934,10.212331,2016-10-29 00:43:06.929416
13304345,75155169,Entire home/apt,,3,2,,3,2.0,75.0,2.0,56.167572,10.190011,2016-10-29 00:42:22.732649
5295632,27426292,Entire home/apt,,24,4,5.0,2,1.0,48.0,2.0,56.144729,10.193445,2016-10-29 00:42:03.551146
7357824,38551566,Entire home/apt,,1,0,,8,3.0,124.0,1.0,56.106104,10.211618,2016-10-29 00:41:53.797982
5937398,30827001,Entire home/apt,,24,14,5.0,4,3.0,68.0,2.0,56.161743,10.204146,2016-10-29 00:41:51.260228
6745131,24603127,Entire home/apt,,24,1,,6,2.0,206.0,1.0,56.155449,10.209957,2016-10-29 00:41:38.997479
2225722,8537913,Private room,,24,17,4.5,2,1.0,49.0,1.0,56.16316,10.213261,2016-10-29 00:41:09.664807
8218064,18105209,Private room,,24,10,4.5,2,1.0,45.0,2.0,56.154224,10.206018,2016-10-29 00:41:07.789992
15655985,6935455,Private room,,24,1,,2,1.0,31.0,1.0,56.156143,10.20718,2016-10-29 00:40:31.461861
14924784,18816897,Private room,,24,0,,2,1.0,62.0,1.0,56.164754,10.230289,2016-10-29 00:40:22.306956
2920271,14913899,Entire home/apt,,24,11,4.5,4,1.0,45.0,2.0,56.173355,10.21209,2016-10-29 00:40:19.385446
13124751,47121939,Entire home/apt,,6,3,5.0,2,1.0,78.0,1.0,56.155031,10.180192,2016-10-29 00:40:16.798896
2566969,3377126,Entire home/apt,,24,21,5.0,4,1.0,83.0,2.0,56.163956,10.203846,2016-10-29 00:40:01.233665
13219033,66438009,Entire home/apt,,24,5,5.0,4,2.0,83.0,2.0,56.14468,10.194712,2016-10-29 00:39:57.672967
15669034,101186725,Private room,,4,0,,2,1.0,53.0,3.0,56.176096,10.208085,2016-10-29 00:39:53.701425
9902052,50813734,Entire home/apt,,24,12,5.0,2,1.0,45.0,3.0,56.160484,10.21017,2016-10-29 00:39:43.155493
844827,4410490,Entire home/apt,,24,0,,4,1.0,90.0,2.0,56.157294,10.206059,2016-10-29 00:39:30.033223
9666615,30293452,Private room,,4,2,,1,1.0,25.0,1.0,56.173304,10.200108,2016-10-29 00:39:10.213290
7022651,4148786,Entire home/apt,,5,5,4.5,6,3.0,241.0,1.0,56.192661,10.224277,2016-10-29 00:39:04.509160
14932243,93888317,Entire home/apt,,24,3,5.0,4,2.0,72.0,2.0,56.162296,10.204846,2016-10-29 00:38:51.335660
15213740,44791902,Private room,,4,0,,2,1.0,45.0,1.0,56.186811,10.185623,2016-10-29 00:38:48.245349
13813424,2773627,Entire home/apt,,4,0,,4,1.0,54.0,2.0,56.174648,10.202849,2016-10-29 00:38:29.150622
3894114,17908331,Private room,,4,25,5.0,2,1.0,46.0,1.0,56.175062,10.193488,2016-10-29 00:38:26.058847
3755094,19220758,Entire home/apt,,24,1,,4,2.0,61.0,3.0,56.173428,10.217288,2016-10-29 00:38:23.283209
7068480,37060658,Private room,,5,2,,2,1.0,45.0,1.0,56.191909,10.242097,2016-10-29 00:38:15.097617
15640711,9969315,Private room,,24,0,,2,1.0,41.0,1.0,56.153543,10.198939,2016-10-29 00:38:04.004461
12533199,62274148,Private room,,4,0,,2,1.0,30.0,2.0,56.182526,10.201692,2016-10-29 00:37:53.869498
14082475,84657761,Entire home/apt,,24,2,,2,1.0,68.0,2.0,56.148794,10.202545,2016-10-29 00:37:51.215240
13850514,81795197,Entire home/apt,,1,0,,4,2.0,47.0,1.0,56.140958,10.193303,2016-10-29 00:37:38.153034
13410367,76369122,Entire home/apt,,24,2,,2,2.0,46.0,1.0,56.152375,10.194614,2016-10-29 00:37:32.603528
13271590,74774387,Entire home/apt,,24,0,,4,0.0,65.0,1.0,56.149878,10.196504,2016-10-29 00:37:27.828701
6518117,18005378,Entire home/apt,,1,1,,2,1.0,47.0,3.0,56.1414,10.193316,2016-10-29 00:37:09.771026
15505558,6836309,Entire home/apt,,24,0,,5,2.0,64.0,1.0,56.172524,10.219269,2016-10-29 00:36:46.226219
10144575,36133977,Private room,,24,0,,2,1.0,61.0,3.0,56.160169,10.203727,2016-10-29 00:36:33.178455
14214102,52952884,Private room,,24,14,4.5,2,1.0,45.0,1.0,56.15415,10.197555,2016-10-29 00:36:29.136376
6849973,27464727,Private room,,24,13,4.0,2,1.0,27.0,2.0,56.159446,10.209226,2016-10-29 00:36:26.574861
12375714,66877328,Private room,,24,12,4.5,1,1.0,28.0,1.0,56.154561,10.194907,2016-10-29 00:36:18.799381
10918436,43993301,Entire home/apt,,24,6,4.5,2,1.0,64.0,3.0,56.159289,10.210404,2016-10-29 00:36:16.585764
4758629,24554039,Private room,,24,0,,2,1.0,91.0,1.0,56.154654,10.206578,2016-10-29 00:36:10.261143
2785097,14246684,Private room,,24,32,5.0,2,1.0,30.0,1.0,56.170157,10.221032,2016-10-29 00:36:06.697868
9207357,36716973,Entire home/apt,,24,3,5.0,2,2.0,75.0,1.0,56.155116,10.206192,2016-10-29 00:35:58.876731
13647464,79228030,Entire home/apt,,24,2,,3,1.0,68.0,3.0,56.152908,10.195542,2016-10-29 00:35:37.637710
10217684,12942733,Entire home/apt,,24,0,,4,2.0,113.0,2.0,56.162169,10.213523,2016-10-29 00:35:17.169153
7469970,6907373,Entire home/apt,,24,2,,4,1.0,75.0,2.0,56.162022,10.21545,2016-10-29 00:35:13.947601
11889381,63026892,Entire home/apt,,24,5,5.0,3,1.0,48.0,1.0,56.166409,10.218758,2016-10-29 00:35:04.156053
9162844,26485850,Entire home/apt,,4,0,,4,3.0,98.0,2.0,56.18408,10.203407,2016-10-29 00:34:44.797143
15504231,99594328,Private room,,24,0,,2,1.0,75.0,1.0,56.162274,10.204214,2016-10-29 00:34:42.289930
4341370,22524769,Private room,,1,18,5.0,2,1.0,38.0,1.0,56.111611,10.209734,2016-10-29 00:34:36.121662
15186033,39316939,Entire home/apt,,24,1,,4,2.0,113.0,2.0,56.163143,10.215528,2016-10-29 00:34:28.753617
11711582,62259888,Private room,,24,0,,2,1.0,38.0,1.0,56.153466,10.188622,2016-10-29 00:34:08.434441
14779002,92241603,Entire home/apt,,4,1,,4,2.0,75.0,1.0,56.193964,10.190459,2016-10-29 00:33:50.745508
7230824,25787945,Entire home/apt,,4,6,4.0,6,4.0,75.0,2.0,56.183442,10.202423,2016-10-29 00:33:45.070148
14647983,39517254,Entire home/apt,,1,0,,2,1.0,68.0,2.0,56.115772,10.207323,2016-10-29 00:33:41.834342
3833625,19237859,Private room,,6,3,4.5,2,1.0,33.0,1.0,56.153825,10.159048,2016-10-29 00:33:38.254172
14288316,32463304,Private room,,24,2,,2,1.0,48.0,1.0,56.17225,10.21518,2016-10-29 00:33:23.158794
13908586,82481139,Entire home/apt,,24,2,,6,2.0,60.0,3.0,56.160952,10.20381,2016-10-29 00:33:02.280828
7442685,37251855,Entire home/apt,,4,7,5.0,2,1.0,55.0,1.0,56.173386,10.202353,2016-10-29 00:32:59.362706
12451817,44932890,Private room,,1,2,,2,1.0,68.0,1.0,56.132832,10.209143,2016-10-29 00:32:55.615596
13580615,78383203,Entire home/apt,,24,0,,3,1.0,136.0,3.0,56.168669,10.219733,2016-10-29 00:32:40.727560
13896614,82332495,Entire home/apt,,24,0,,4,2.0,91.0,2.0,56.17059,10.21948,2016-10-29 00:32:35.255240
9006819,47002147,Private room,,24,14,4.5,2,1.0,33.0,1.0,56.161872,10.2154,2016-10-29 00:32:02.059208
9934626,51062817,Entire home/apt,,24,3,4.5,4,2.0,103.0,1.0,56.158268,10.195284,2016-10-29 00:31:50.918780
8679848,43805334,Entire home/apt,,4,18,4.5,2,1.0,45.0,2.0,56.175134,10.199231,2016-10-29 00:31:39.735228
8651022,40495290,Entire home/apt,,24,7,5.0,4,1.0,104.0,1.0,56.159232,10.207013,2016-10-29 00:31:31.022239
9654947,17259453,Entire home/apt,,5,3,4.5,6,2.0,98.0,1.0,56.194902,10.224874,2016-10-29 00:31:27.223933
13095394,72716686,Entire home/apt,,4,1,,5,3.0,72.0,6.0,56.175048,10.195744,2016-10-29 00:31:18.907101
1229959,6709280,Entire home/apt,,24,1,,4,2.0,171.0,4.0,56.155825,10.198149,2016-10-29 00:31:12.344418
6011433,14484151,Entire home/apt,,24,10,4.5,4,2.0,53.0,1.0,56.157258,10.194182,2016-10-29 00:31:06.791854
7780819,38108208,Entire home/apt,,24,1,,4,1.0,75.0,2.0,56.153892,10.187027,2016-10-29 00:31:00.494465
2370952,11454467,Private room,,5,13,4.5,2,1.0,45.0,1.0,56.186317,10.21854,2016-10-29 00:30:45.982538
10221307,23567020,Entire home/apt,,24,13,5.0,4,1.0,60.0,1.0,56.162012,10.210279,2016-10-29 00:30:40.741073
1168468,6371145,Entire home/apt,,5,9,4.0,2,1.0,61.0,3.0,56.193059,10.215558,2016-10-29 00:30:34.689002
5559734,28823027,Entire home/apt,,24,5,4.5,5,2.0,82.0,7.0,56.156844,10.199529,2016-10-29 00:30:12.008177
12313058,66411980,Entire home/apt,,24,1,,2,1.0,54.0,2.0,56.150237,10.195999,2016-10-29 00:30:02.982260
5675270,8579650,Entire home/apt,,24,0,,2,2.0,84.0,1.0,56.15283,10.187151,2016-10-29 00:29:58.993265
13002225,5183683,Entire home/apt,,24,8,5.0,4,1.0,76.0,2.0,56.171584,10.205028,2016-10-29 00:29:53.322684
13944590,82977138,Private room,,24,0,,3,1.0,31.0,1.0,56.15718,10.185154,2016-10-29 00:29:50.280260
4570793,2079483,Entire home/apt,,2,3,4.5,4,2.0,44.0,1.0,56.127981,10.163112,2016-10-29 00:29:39.231092
14533453,89879040,Entire home/apt,,24,5,5.0,2,1.0,53.0,1.0,56.145063,10.190157,2016-10-29 00:23:17.073039
14264152,19975539,Entire home/apt,,24,0,,5,5.0,256.0,4.0,56.155434,10.207048,2016-10-29 00:23:08.867980
5020480,25902450,Private room,,4,1,,2,1.0,61.0,2.0,56.176554,10.191358,2016-10-29 00:23:02.609046
13622512,60776937,Entire home/apt,,2,0,,2,1.0,15.0,1.0,56.123631,10.176501,2016-10-29 00:22:44.901625
6637151,2712091,Entire home/apt,,24,18,5.0,6,2.0,105.0,3.0,56.161141,10.203439,2016-10-29 00:22:39.772694
6571691,34242483,Entire home/apt,,24,0,,4,2.0,75.0,1.0,56.155386,10.2064,2016-10-29 00:22:26.909347
9831494,50633942,Entire home/apt,,24,12,5.0,4,2.0,91.0,1.0,56.167322,10.216828,2016-10-29 00:22:11.972654
514296,2517170,Entire home/apt,,1,8,5.0,6,3.0,150.0,3.0,56.118771,10.205969,2016-10-29 00:22:00.764760
12547573,21370346,Entire home/apt,,4,3,4.0,6,3.0,106.0,5.0,56.173501,10.20129,2016-10-29 00:21:57.443931
6439306,33620734,Entire home/apt,,24,7,4.5,4,1.0,45.0,4.0,56.16224,10.214911,2016-10-29 00:21:53.797559
12216531,9867173,Private room,,24,0,,1,1.0,605.0,1.0,56.1498,10.201983,2016-10-29 00:21:42.028888
12646841,16278021,Entire home/apt,,24,8,5.0,4,1.0,60.0,2.0,56.157668,10.200477,2016-10-29 00:21:32.898939
13178087,73690307,Private room,,24,0,,2,1.0,151.0,1.0,56.156541,10.18931,2016-10-29 00:21:19.442576
14062870,82627360,Private room,,24,4,5.0,2,1.0,53.0,1.0,56.146411,10.205258,2016-10-29 00:21:12.932312
7634103,9237522,Entire home/apt,,4,3,5.0,4,3.0,91.0,1.0,56.199675,10.176282,2016-10-29 00:21:10.143870
5520122,28627281,Entire home/apt,,24,4,4.5,2,1.0,68.0,2.0,56.156449,10.198289,2016-10-29 00:21:02.342191
13645005,79202390,Private room,,24,0,,2,1.0,36.0,1.0,56.16262,10.202625,2016-10-29 00:20:50.017736
14173134,43022941,Private room,,1,0,,2,1.0,29.0,14.0,56.140075,10.193066,2016-10-29 00:20:10.984166
2356920,11618110,Entire home/apt,,24,3,5.0,3,1.0,91.0,7.0,56.158703,10.208291,2016-10-29 00:18:44.838244
6367816,31926309,Entire home/apt,,4,37,5.0,4,1.0,83.0,4.0,56.172817,10.200673,2016-10-29 00:18:36.887989
8348016,25626506,Entire home/apt,,24,5,4.5,2,1.0,83.0,1.0,56.161474,10.207077,2016-10-29 00:18:32.079760
13357713,21582601,Entire home/apt,,24,1,,2,1.0,44.0,2.0,56.1554,10.202037,2016-10-29 00:17:54.353687
15107770,95691651,Entire home/apt,,4,1,,2,1.0,113.0,1.0,56.190957,10.183757,2016-10-29 00:17:49.846192
14794726,92403569,Entire home/apt,,24,0,,4,1.0,75.0,2.0,56.161656,10.200007,2016-10-29 00:17:30.605014
11668242,17866620,Private room,,24,9,4.5,2,1.0,44.0,2.0,56.170699,10.216358,2016-10-29 00:17:24.957461
11587813,9243811,Entire home/apt,,20,9,5.0,11,4.0,272.0,1.0,56.277419,10.234475,2016-10-29 00:17:11.016094
15591688,25951526,Entire home/apt,,24,0,,3,1.0,57.0,2.0,56.17088,10.218124,2016-10-29 00:16:49.157496
6266788,32567245,Entire home/apt,,24,0,,4,2.0,98.0,1.0,56.16252,10.208611,2016-10-29 00:16:38.996335
13560922,78126451,Private room,,4,4,5.0,2,1.0,30.0,3.0,56.172619,10.198322,2016-10-29 00:16:33.116674
12040829,41190679,Entire home/apt,,1,3,4.5,7,4.0,133.0,1.0,56.120177,10.197568,2016-10-29 00:16:06.927697
15429608,65071273,Private room,,4,0,,2,1.0,41.0,1.0,56.180549,10.190413,2016-10-29 00:15:58.823016
1261800,4617919,Private room,,24,15,5.0,1,1.0,61.0,1.0,56.166302,10.195354,2016-10-29 00:15:50.992369
7768082,12575058,Entire home/apt,,2,3,5.0,3,1.0,52.0,2.0,56.141224,10.181587,2016-10-29 00:15:38.223721
11199563,54723257,Entire home/apt,,6,0,,3,1.0,37.0,1.0,56.148785,10.144116,2016-10-29 00:15:32.939668
13306710,47334504,Entire home/apt,,24,2,,2,1.0,89.0,2.0,56.15422,10.202733,2016-10-29 00:15:00.962774
7864294,40499251,Entire home/apt,,24,0,,4,1.0,91.0,1.0,56.156452,10.207759,2016-10-29 00:14:49.096869
13933945,82820248,Entire home/apt,,3,0,,7,4.0,225.0,3.0,56.170426,10.18061,2016-10-29 00:14:45.312002
9692141,27376677,Entire home/apt,,24,0,,3,1.0,54.0,3.0,56.164116,10.201861,2016-10-29 00:14:42.381793
7837183,41282753,Entire home/apt,,24,1,,3,2.0,106.0,1.0,56.163971,10.206547,2016-10-29 00:14:38.819099
6413439,2091524,Entire home/apt,,2,4,4.5,9,5.0,158.0,2.0,56.121739,10.17595,2016-10-29 00:14:31.407109
2775088,14192583,Entire home/apt,,24,61,4.5,4,2.0,75.0,1.0,56.159583,10.197354,2016-10-29 00:13:47.857647
13486804,77259856,Private room,,24,1,,2,1.0,15.0,1.0,56.143817,10.190007,2016-10-29 00:13:41.477125
14725293,51902403,Entire home/apt,,24,4,5.0,2,0.0,57.0,1.0,56.145674,10.197811,2016-10-29 00:13:38.867634
11710510,62253382,Entire home/apt,,24,8,5.0,4,1.0,60.0,2.0,56.154298,10.195957,2016-10-29 00:13:33.960420
10056124,7686724,Entire home/apt,,24,2,,4,3.0,98.0,3.0,56.142123,10.203647,2016-10-29 00:13:05.214158
13261548,9434857,Private room,,6,1,,2,1.0,39.0,1.0,56.154527,10.163178,2016-10-29 00:12:20.422486
13504839,77480849,Private room,,24,3,4.0,2,1.0,31.0,1.0,56.156373,10.197712,2016-10-29 00:12:17.726466
8330340,9363582,Entire home/apt,,24,0,,4,2.0,140.0,7.0,56.161266,10.205686,2016-10-29 00:12:14.277920
6473363,4378114,Private room,,6,10,4.0,2,1.0,45.0,1.0,56.160044,10.181924,2016-10-29 00:12:03.367768
13207538,28624986,Entire home/apt,,9,0,,2,1.0,96.0,1.0,56.143452,10.112962,2016-10-29 00:11:23.573017
12985937,29225177,Private room,,24,5,4.5,2,1.0,28.0,2.0,56.143621,10.192565,2016-10-29 00:11:09.114669
7569312,15949092,Private room,,24,0,,2,1.0,91.0,1.0,56.145733,10.190921,2016-10-29 00:10:46.143799
13286992,940506,Entire home/apt,,24,20,5.0,2,1.0,44.0,3.0,56.144842,10.207835,2016-10-29 00:10:27.516021
